lat,lng
34.12718645129466,-118.30148073589302
34.12672635041982,-118.30117269439445
34.12670972022083,-118.3007039355923
34.12704786695735,-118.30032223199625
34.12718645129466,-118.29991374218295
34.12822859823354,-118.30024187334445
34.129087805500426,-118.29947176958862
34.12970310337521,-118.29834674846344
34.12925964589817,-118.2968735065138
34.12896585403849,-118.29613688553901
34.1289824838049,-118.29471051940368
34.12854456582755,-118.29434220891628
34.12879955631809,-118.2926948565544
34.12855565238662,-118.29140911812564
34.12782393636981,-118.29070597992242
34.12671526363112,-118.2891657723847
34.125024509771656,-118.28858317215916
34.12480276902547,-118.28836218584512
34.124331568066445,-118.28833539962785
34.12426504536658,-118.28800057191202
34.12404884623053,-118.28774610284798
34.12428721960569,-118.28729743370879
34.12418189191812,-118.2868554611239
34.12421515330733,-118.28611214359475
34.12406547695291,-118.2866612610487
34.12350003055609,-118.28699608876455
34.12356655385787,-118.28749163378396
34.122441194249575,-118.28824164786543
34.122657397496475,-118.28879076531939
34.12296229857174,-118.28896487573161
34.12253543675849,-118.28984882090141
34.121908999286596,-118.29001623475932
34.12194226156992,-118.29047829700714
34.12155974452174,-118.29114125588448
34.12195889270666,-118.29178412509887
34.122552067778564,-118.29152295948053
34.12285142558068,-118.29169037333843
34.123117520515,-118.29214573903195
34.123888082371856,-118.29213904247764
34.1244701568329,-118.29286227034393
34.123616446276365,-118.29347835334106
34.12311752053164,-118.29370603618781
34.12269620313148,-118.29448953307164
34.12218064086669,-118.29507882985149
34.121842474663254,-118.29478418146158
34.12168725037929,-118.29504534707992
34.12117722572568,-118.29530651269826
34.12192008669838,-118.29663912700724
34.11878783007152, -118.29440247787778
